id_cliente,nome,idade,sexo,cidade,uf,segmento,tempo_relacionamento,faixa_renda,tipo_conta,app_favorito,persona,faixa_renda_cod
245,luiza abreu,46,f,ilhéus,ba,varejo,17,até r$ 2.000,corrente,ios,cliente tradicional,0
246,raquel nascimento,44,f,garanhuns,pe,personnalité,18,acima de r$ 20.000,digital,ios,premium,4
247,matteo fonseca,24,m,cascavel,pr,varejo,1,r$ 2.001 – r$ 5.000,corrente,ios,jovem digital,1
248,lorena azevedo,27,f,caxias,ma,varejo,4,até r$ 2.000,digital,android,jovem digital,0
249,bianca pinto,21,m,sorocaba,sp,varejo,1,r$ 5.001 – r$ 10.000,digital,android,jovem digital,2
250,ana sophia ribeiro,38,m,osasco,sp,varejo,4,até r$ 2.000,corrente,android,investidor,0
251,josué silveira,44,f,osasco,sp,varejo,5,acima de r$ 20.000,salário,android,cliente tradicional,4
252,ana clara montenegro,20,m,palmeira dos índios,al,varejo,1,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
253,ana luiza rios,69,f,juazeiro do norte,ce,uniclass,18,r$ 2.001 – r$ 5.000,digital,android,idoso,1
254,julia duarte,22,f,blumenau,sc,personnalité,0,r$ 2.001 – r$ 5.000,corrente,ios,jovem digital,1
255,isis sampaio,40,m,ribeirão preto,sp,varejo,6,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
256,ana carolina novaes,46,f,natal,rn,personnalité,12,r$ 5.001 – r$ 10.000,digital,ios,premium,2
257,josé miguel correia,23,f,belo horizonte,mg,varejo,1,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
258,laura rios,38,m,uberaba,mg,varejo,5,até r$ 2.000,salário,android,cliente tradicional,0
259,gabrielly rocha,42,f,ponta grossa,pr,varejo,6,r$ 5.001 – r$ 10.000,corrente,ios,cliente tradicional,2
260,luiz fernando pimenta,40,f,camaçari,ba,varejo,5,r$ 10.001 – r$ 20.000,salário,ios,cliente tradicional,3
261,ana julia guerra,19,f,vitória da conquista,ba,varejo,0,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
262,ágatha abreu,37,f,vitória,es,varejo,5,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
263,ana júlia da paz,37,m,maracanaú,ce,uniclass,2,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
264,otto lopes,64,f,garanhuns,pe,varejo,21,r$ 5.001 – r$ 10.000,corrente,android,idoso,2
265,aurora martins,24,m,santarém,pa,uniclass,1,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
266,luísa macedo,48,f,caxias do sul,rs,varejo,4,acima de r$ 20.000,salário,android,premium,4
267,paulo moraes,42,m,gravataí,rs,uniclass,5,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
268,maria júlia vieira,38,f,novo hamburgo,rs,varejo,9,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
269,lucca ribeiro,37,f,mauá,sp,varejo,7,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
270,enzo gabriel da paz,51,m,sinop,mt,personnalité,11,r$ 10.001 – r$ 20.000,corrente,android,premium,3
271,olívia ribeiro,43,f,são josé,sc,uniclass,5,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
272,bruna borges,25,f,são josé dos pinhais,pr,uniclass,4,até r$ 2.000,digital,android,jovem digital,0
273,ravy rocha,30,m,santos,sp,personnalité,3,acima de r$ 20.000,corrente,ios,premium,4
274,ana luiza câmara,75,m,jaboatão dos guararapes,pe,varejo,23,r$ 5.001 – r$ 10.000,corrente,android,idoso,2
275,miguel casa grande,47,m,são bernardo do campo,sp,personnalité,9,acima de r$ 20.000,corrente,ios,premium,4
276,benicio aparecida,40,f,campinas,sp,varejo,9,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
277,samuel melo,44,f,osasco,sp,varejo,12,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
278,diogo marques,41,m,aracaju,se,varejo,8,r$ 5.001 – r$ 10.000,corrente,ios,cliente tradicional,2
279,kamilly pires,22,m,canoas,rs,varejo,1,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
280,mathias silva,44,f,governador valadares,mg,varejo,5,acima de r$ 20.000,salário,ios,investidor,4
281,hadassa monteiro,24,f,guarulhos,sp,uniclass,4,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
282,isabelly da cruz,26,f,juiz de fora,mg,varejo,3,até r$ 2.000,digital,ios,jovem digital,0
283,juan rezende,45,f,vitória,es,uniclass,10,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
284,anthony sá,32,m,criciúma,sc,personnalité,3,até r$ 2.000,corrente,ios,cliente tradicional,0
285,heitor vasconcelos,33,m,duque de caxias,rj,varejo,5,até r$ 2.000,corrente,ios,cliente tradicional,0
286,laís câmara,40,f,são luís,ma,varejo,16,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
287,luiz gustavo sampaio,24,m,são bernardo do campo,sp,varejo,2,r$ 5.001 – r$ 10.000,corrente,android,jovem digital,2
288,rafaela martins,43,f,porto alegre,rs,varejo,1,até r$ 2.000,corrente,android,cliente tradicional,0
289,carlos eduardo novais,24,m,betim,mg,varejo,3,até r$ 2.000,digital,android,jovem digital,0
290,theo campos,35,f,aparecida de goiânia,go,uniclass,5,r$ 5.001 – r$ 10.000,salário,android,investidor,2
291,maria alice carvalho,24,m,porto alegre,rs,varejo,2,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
292,maria fernanda rios,42,m,são paulo,sp,uniclass,20,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
293,sofia novais,46,m,parintins,am,uniclass,13,r$ 10.001 – r$ 20.000,digital,android,premium,3
294,anna liz sá,38,m,petrópolis,rj,varejo,5,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
295,luísa pimenta,46,f,salvador,ba,uniclass,8,r$ 5.001 – r$ 10.000,corrente,android,investidor,2
296,mirella lima,45,m,imperatriz,ma,uniclass,9,acima de r$ 20.000,corrente,ios,premium,4
297,ágatha machado,42,m,gravataí,rs,varejo,5,r$ 5.001 – r$ 10.000,salário,ios,cliente tradicional,2
298,liam souza,44,m,paulista,pe,varejo,9,até r$ 2.000,corrente,android,cliente tradicional,0
299,maria laura machado,39,f,campos dos goytacazes,rj,varejo,5,r$ 10.001 – r$ 20.000,digital,android,cliente tradicional,3
300,valentim sá,38,m,fortaleza,ce,varejo,5,até r$ 2.000,salário,ios,cliente tradicional,0
301,thales porto,43,f,campinas,sp,varejo,5,r$ 5.001 – r$ 10.000,salário,android,cliente tradicional,2
302,yuri vargas,26,m,lauro de freitas,ba,varejo,5,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
303,raquel mendonça,44,m,brasília,df,uniclass,5,r$ 2.001 – r$ 5.000,salário,android,investidor,1
304,rhavi da mota,22,m,canoas,rs,uniclass,0,até r$ 2.000,digital,android,jovem digital,0
305,lunna barbosa,19,f,guarulhos,sp,varejo,1,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
306,allana da costa,46,m,mauá,sp,uniclass,5,r$ 2.001 – r$ 5.000,salário,android,investidor,1
307,yago farias,41,f,juazeiro,ba,varejo,5,r$ 5.001 – r$ 10.000,digital,android,cliente tradicional,2
308,antonella nogueira,49,m,itajaí,sc,varejo,14,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
309,enrico carvalho,73,m,sorocaba,sp,varejo,31,r$ 5.001 – r$ 10.000,corrente,android,idoso,2
310,kevin da conceição,42,m,tangará da serra,mt,varejo,11,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
311,hadassa sales,22,f,niterói,rj,varejo,2,r$ 5.001 – r$ 10.000,salário,ios,jovem digital,2
312,leandro santos,47,m,niterói,rj,varejo,20,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
313,paulo azevedo,46,m,contagem,mg,varejo,5,r$ 10.001 – r$ 20.000,salário,android,cliente tradicional,3
314,kamilly jesus,36,m,manacapuru,am,varejo,7,até r$ 2.000,corrente,android,cliente tradicional,0
315,bianca nogueira,40,f,vila velha,es,varejo,14,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
316,maria flor leão,34,f,criciúma,sc,varejo,11,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
317,davi costela,39,f,itajaí,sc,varejo,7,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
318,laura gomes,38,f,belo horizonte,mg,uniclass,3,acima de r$ 20.000,corrente,ios,investidor,4
319,asafe teixeira,43,f,uberaba,mg,varejo,11,r$ 5.001 – r$ 10.000,corrente,ios,cliente tradicional,2
320,gabrielly mendes,66,f,cachoeiro de itapemirim,es,varejo,10,r$ 2.001 – r$ 5.000,corrente,ios,idoso,1
321,anthony gabriel fogaça,39,m,uberlândia,mg,varejo,15,r$ 2.001 – r$ 5.000,corrente,ios,cliente tradicional,1
322,ana cecília sá,23,f,aparecida de goiânia,go,uniclass,0,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
323,heloisa leão,23,m,olinda,pe,varejo,1,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
324,stephany souza,31,m,chapecó,sc,varejo,5,até r$ 2.000,salário,ios,cliente tradicional,0
325,zoe pereira,43,f,caxias,ma,uniclass,14,acima de r$ 20.000,corrente,android,premium,4
326,pedro lucas mendonça,51,f,manacapuru,am,uniclass,21,r$ 10.001 – r$ 20.000,digital,android,investidor,3
327,pedro lucas da mata,23,m,petrópolis,rj,uniclass,1,até r$ 2.000,digital,ios,jovem digital,0
328,luiza mendonça,55,f,sorocaba,sp,varejo,17,r$ 10.001 – r$ 20.000,digital,android,investidor,3
329,benjamin gomes,24,f,são bernardo do campo,sp,personnalité,2,até r$ 2.000,digital,android,jovem digital,0
330,bárbara rios,24,m,crato,ce,varejo,2,até r$ 2.000,digital,ios,jovem digital,0
331,jade silveira,40,m,ribeirão preto,sp,varejo,7,r$ 10.001 – r$ 20.000,digital,android,investidor,3
332,lucas martins,40,f,rio verde,go,varejo,7,até r$ 2.000,corrente,android,cliente tradicional,0
333,josé miguel pinto,22,f,santos,sp,varejo,1,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
334,sophie alves,41,m,niterói,rj,uniclass,16,r$ 2.001 – r$ 5.000,corrente,ios,investidor,1
335,isabel pastor,31,m,campinas,sp,varejo,8,r$ 2.001 – r$ 5.000,digital,ios,cliente tradicional,1
336,benjamim barros,45,m,mauá,sp,varejo,2,r$ 10.001 – r$ 20.000,corrente,android,cliente tradicional,3
337,liz carvalho,39,f,mossoró,rn,varejo,5,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
338,maria eduarda cirino,35,f,vilhena,ro,varejo,5,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
339,carlos eduardo da luz,36,m,nova iguaçu,rj,varejo,13,r$ 5.001 – r$ 10.000,corrente,ios,cliente tradicional,2
340,gabrielly duarte,26,f,porto velho,ro,uniclass,5,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
341,otávio marques,25,f,gravataí,rs,varejo,1,até r$ 2.000,corrente,android,jovem digital,0
342,beatriz fernandes,40,f,campinas,sp,uniclass,11,r$ 5.001 – r$ 10.000,corrente,ios,investidor,2
343,gabrielly da mota,35,m,iguatu,ce,varejo,5,até r$ 2.000,salário,android,cliente tradicional,0
344,laura da cunha,41,m,betim,mg,uniclass,8,r$ 5.001 – r$ 10.000,corrente,ios,investidor,2
345,enrico melo,25,m,santos,sp,varejo,3,até r$ 2.000,digital,ios,jovem digital,0
346,arthur miguel souza,41,f,santos,sp,varejo,15,acima de r$ 20.000,corrente,ios,investidor,4
347,valentina aragão,37,m,ilhéus,ba,personnalité,10,r$ 10.001 – r$ 20.000,corrente,ios,investidor,3
348,clara câmara,25,m,santa maria,rs,varejo,2,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
349,davi miguel vasconcelos,24,m,florianópolis,sc,varejo,1,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
350,bruno sá,26,m,brasília,df,uniclass,3,até r$ 2.000,digital,android,jovem digital,0
351,bento da cruz,38,m,timon,ma,uniclass,12,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
352,murilo almeida,68,m,curitiba,pr,varejo,9,até r$ 2.000,digital,android,idoso,0
353,leandro da costa,35,m,curitiba,pr,varejo,9,r$ 10.001 – r$ 20.000,corrente,ios,premium,3
354,josé melo,35,m,macapá,ap,varejo,13,r$ 5.001 – r$ 10.000,digital,android,cliente tradicional,2
355,ian nunes,33,m,são josé dos pinhais,pr,uniclass,11,r$ 10.001 – r$ 20.000,corrente,ios,investidor,3
356,pedro henrique martins,73,f,são luís,ma,uniclass,23,r$ 10.001 – r$ 20.000,corrente,android,idoso,3
357,théo vargas,22,m,belo horizonte,mg,personnalité,2,r$ 2.001 – r$ 5.000,salário,ios,jovem digital,1
358,emilly cavalcante,44,f,campinas,sp,personnalité,16,r$ 10.001 – r$ 20.000,corrente,android,premium,3
359,ian vasconcelos,40,f,são bernardo do campo,sp,varejo,10,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
360,luan das neves,23,m,uberlândia,mg,varejo,2,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
361,henrique pacheco,46,m,rio de janeiro,rj,uniclass,3,acima de r$ 20.000,corrente,android,premium,4
362,benjamim das neves,35,m,são bernardo do campo,sp,uniclass,9,até r$ 2.000,corrente,android,cliente tradicional,0
363,fernanda gonçalves,73,m,uberaba,mg,varejo,5,até r$ 2.000,salário,android,idoso,0
364,miguel barbosa,40,f,ponta porã,ms,varejo,5,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
365,ryan caldeira,40,m,várzea grande,mt,varejo,6,r$ 5.001 – r$ 10.000,digital,android,investidor,2
366,ana julia rodrigues,24,f,uberlândia,mg,uniclass,1,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
367,isaque vieira,24,f,rondonópolis,mt,varejo,0,r$ 5.001 – r$ 10.000,digital,android,jovem digital,2
368,bryan ferreira,26,f,canoas,rs,uniclass,4,até r$ 2.000,salário,android,jovem digital,0
369,sophia lima,44,f,bauru,sp,varejo,16,r$ 2.001 – r$ 5.000,corrente,android,investidor,1
370,ester azevedo,46,m,duque de caxias,rj,varejo,5,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
371,natália ramos,19,f,caracaraí,rr,uniclass,0,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
372,carolina albuquerque,38,m,guarulhos,sp,varejo,5,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
373,laura mendonça,42,m,são gonçalo,rj,varejo,7,r$ 5.001 – r$ 10.000,corrente,ios,cliente tradicional,2
374,heitor lopes,46,f,brasília,df,personnalité,8,r$ 5.001 – r$ 10.000,corrente,android,premium,2
375,eloá porto,40,f,nossa senhora do socorro,se,personnalité,4,r$ 5.001 – r$ 10.000,salário,android,investidor,2
376,maria clara santos,21,m,luziânia,go,varejo,0,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
377,leandro lopes,36,m,duque de caxias,rj,varejo,5,até r$ 2.000,salário,ios,cliente tradicional,0
378,luiz gustavo siqueira,21,m,garanhuns,pe,varejo,3,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
379,rebeca rezende,25,m,caruaru,pe,varejo,3,r$ 5.001 – r$ 10.000,digital,android,jovem digital,2
380,vitor hugo pimenta,38,f,salvador,ba,uniclass,5,r$ 10.001 – r$ 20.000,salário,android,investidor,3
381,stephany vasconcelos,38,f,pelotas,rs,varejo,9,acima de r$ 20.000,digital,android,cliente tradicional,4
382,maria sophia martins,30,m,caruaru,pe,personnalité,5,r$ 2.001 – r$ 5.000,salário,ios,jovem digital,1
383,luiza siqueira,44,f,garanhuns,pe,varejo,8,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
384,vitor gabriel duarte,44,f,uberlândia,mg,personnalité,19,r$ 2.001 – r$ 5.000,corrente,ios,premium,1
385,samuel borges,41,m,natal,rn,uniclass,17,acima de r$ 20.000,corrente,ios,premium,4
386,agatha machado,76,m,anápolis,go,varejo,20,r$ 5.001 – r$ 10.000,corrente,android,idoso,2
387,ryan sá,25,f,são gonçalo do amarante,rn,varejo,4,até r$ 2.000,digital,ios,jovem digital,0
388,maria fernanda nunes,75,f,joinville,sc,varejo,5,r$ 2.001 – r$ 5.000,salário,ios,idoso,1
389,gabrielly fernandes,22,f,santos,sp,varejo,1,r$ 5.001 – r$ 10.000,digital,android,jovem digital,2
390,benjamin monteiro,72,m,rorainópolis,rr,varejo,5,até r$ 2.000,salário,ios,idoso,0
391,aylla cirino,43,m,niterói,rj,uniclass,5,r$ 10.001 – r$ 20.000,digital,android,investidor,3
392,mariah cunha,41,m,osasco,sp,varejo,12,r$ 10.001 – r$ 20.000,corrente,ios,cliente tradicional,3
393,daniela da luz,42,m,sobral,ce,uniclass,15,até r$ 2.000,corrente,android,cliente tradicional,0
394,carolina da mota,43,m,osasco,sp,varejo,13,até r$ 2.000,digital,ios,cliente tradicional,0
395,yuri novais,40,m,niterói,rj,uniclass,3,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
396,antônio moreira,42,m,chapecó,sc,varejo,11,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
397,mateus barros,24,m,osasco,sp,varejo,1,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
398,rodrigo silveira,67,f,porto alegre,rs,varejo,5,r$ 2.001 – r$ 5.000,salário,android,idoso,1
399,joana mendonça,40,f,boa vista,rr,uniclass,12,até r$ 2.000,digital,android,cliente tradicional,0
400,rodrigo sales,24,f,osasco,sp,uniclass,2,até r$ 2.000,salário,ios,jovem digital,0
401,maria laura ramos,26,f,petrópolis,rj,varejo,2,até r$ 2.000,digital,android,jovem digital,0
402,mariane machado,45,m,novo hamburgo,rs,varejo,9,r$ 10.001 – r$ 20.000,corrente,android,premium,3
403,arthur gabriel borges,22,m,cascavel,pr,varejo,1,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
404,ana beatriz câmara,44,m,maringá,pr,personnalité,9,acima de r$ 20.000,corrente,android,investidor,4
405,jade sales,78,m,ilhéus,ba,varejo,17,r$ 5.001 – r$ 10.000,corrente,android,idoso,2
406,ryan das neves,39,m,blumenau,sc,varejo,5,até r$ 2.000,salário,android,cliente tradicional,0
407,emilly melo,79,m,goiânia,go,varejo,29,r$ 5.001 – r$ 10.000,corrente,android,idoso,2
408,sofia ferreira,51,m,codó,ma,uniclass,6,r$ 10.001 – r$ 20.000,corrente,ios,premium,3
409,laís souza,44,f,natal,rn,varejo,15,r$ 2.001 – r$ 5.000,digital,ios,investidor,1
410,ísis farias,40,f,natal,rn,varejo,14,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
411,clarice sampaio,22,m,niterói,rj,uniclass,3,até r$ 2.000,corrente,android,jovem digital,0
412,maria da mata,29,m,são gonçalo,rj,uniclass,4,r$ 2.001 – r$ 5.000,digital,android,jovem digital,1
413,ana laura da cunha,38,f,uberlândia,mg,uniclass,14,r$ 2.001 – r$ 5.000,digital,android,cliente tradicional,1
414,ravi campos,46,f,crato,ce,varejo,9,até r$ 2.000,digital,ios,cliente tradicional,0
415,matheus dias,22,f,caxias do sul,rs,varejo,1,r$ 2.001 – r$ 5.000,digital,ios,jovem digital,1
416,isaque souza,36,m,sena madureira,ac,uniclass,5,até r$ 2.000,corrente,ios,investidor,0
417,stella teixeira,21,m,cascavel,pr,uniclass,0,r$ 5.001 – r$ 10.000,digital,android,jovem digital,2
418,léo correia,40,m,sobral,ce,varejo,10,r$ 2.001 – r$ 5.000,digital,ios,cliente tradicional,1
419,pedro sousa,46,m,montes claros,mg,varejo,7,r$ 2.001 – r$ 5.000,corrente,android,cliente tradicional,1
420,maria sophia da mota,26,f,vitória da conquista,ba,varejo,3,até r$ 2.000,corrente,ios,jovem digital,0
421,sabrina peixoto,42,m,rio de janeiro,rj,uniclass,5,r$ 10.001 – r$ 20.000,salário,android,investidor,3
422,alexia brito,36,f,maracanaú,ce,personnalité,9,r$ 5.001 – r$ 10.000,corrente,ios,cliente tradicional,2
423,mathias da rocha,45,f,campinas,sp,personnalité,14,r$ 10.001 – r$ 20.000,digital,ios,premium,3
424,rafael fonseca,41,f,belém,pa,varejo,20,r$ 5.001 – r$ 10.000,digital,ios,cliente tradicional,2
425,luiz henrique da rosa,22,m,petrolina,pe,varejo,1,r$ 5.001 – r$ 10.000,digital,ios,jovem digital,2
426,arthur santos,69,m,maceió,al,varejo,17,r$ 5.001 – r$ 10.000,corrente,ios,idoso,2
427,sophie cardoso,69,m,osasco,sp,varejo,33,até r$ 2.000,corrente,ios,idoso,0
428,yan aparecida,53,m,guarulhos,sp,personnalité,12,acima de r$ 20.000,corrente,ios,premium,4
429,cauê novaes,39,f,santos,sp,varejo,11,r$ 10.001 – r$ 20.000,corrente,android,investidor,3
430,ana sampaio,38,m,cruzeiro do sul,ac,varejo,11,até r$ 2.000,digital,android,cliente tradicional,0
431,josé porto,24,f,curitiba,pr,varejo,1,r$ 2.001 – r$ 5.000,salário,ios,jovem digital,1
432,mariane caldeira,50,m,são gonçalo,rj,uniclass,24,r$ 2.001 – r$ 5.000,digital,android,investidor,1
433,apollo oliveira,38,f,ponta grossa,pr,varejo,5,até r$ 2.000,salário,android,cliente tradicional,0
434,alice melo,73,m,porto nacional,to,personnalité,5,r$ 2.001 – r$ 5.000,salário,android,idoso,1
435,maria luiza macedo,25,m,são paulo,sp,varejo,5,acima de r$ 20.000,corrente,android,jovem digital,4
436,carolina cirino,39,m,são paulo,sp,varejo,6,r$ 5.001 – r$ 10.000,digital,android,cliente tradicional,2
437,cauã da cunha,20,f,são paulo,sp,varejo,0,r$ 2.001 – r$ 5.000,corrente,android,jovem digital,1
438,maria liz camargo,40,m,cuiabá,mt,varejo,17,r$ 5.001 – r$ 10.000,corrente,android,cliente tradicional,2
439,davi lucca guerra,38,f,bayeux,pb,varejo,5,r$ 2.001 – r$ 5.000,salário,android,cliente tradicional,1
