id_cliente,nome,idade,sexo,cidade,uf,segmento,tempo_relacionamento,faixa_renda,tipo_conta,app_favorito,persona
220,Theo da Mata,19,M,Arapiraca,AL,Varejo,0,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
221,Liam Viana,41,M,Campos dos Goytacazes,RJ,Varejo,5,Até R$ 2.000,Salário,iOS,Cliente Tradicional
222,Henrique Garcia,32,M,Osasco,SP,Varejo,6,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
223,Breno Melo,35,M,Sena Madureira,AC,Varejo,9,R$ 5.001 – R$ 10.000,Digital,Android,Cliente Tradicional
224,Pedro Miguel Costa,41,F,Várzea Grande,MT,Varejo,6,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
225,Maria Clara Ferreira,69,M,Camaçari,BA,Varejo,13,R$ 2.001 – R$ 5.000,Digital,Android,Idoso
226,Ana Laura Vieira,42,F,Santos,SP,Uniclass,5,R$ 10.001 – R$ 20.000,Salário,iOS,Investidor
227,Rafael Câmara,36,F,Santa Maria,RS,Varejo,9,Acima de R$ 20.000,Corrente,Android,Cliente Tradicional
228,Benicio Ribeiro,38,F,Caruaru,PE,Varejo,6,R$ 5.001 – R$ 10.000,Digital,Android,Cliente Tradicional
229,Matheus Guerra,44,F,Caxias,MA,Uniclass,6,R$ 5.001 – R$ 10.000,Digital,iOS,Premium
230,Bella da Mota,38,M,Rio Verde,GO,Varejo,4,R$ 10.001 – R$ 20.000,Salário,Android,Cliente Tradicional
231,Davi Miguel Vargas,82,M,Porto Velho,RO,Varejo,5,R$ 2.001 – R$ 5.000,Salário,Android,Idoso
232,Agatha Ferreira,37,F,Samambaia,DF,Varejo,9,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
233,Nicole Guerra,23,F,Fortaleza,CE,Varejo,2,R$ 2.001 – R$ 5.000,Corrente,iOS,Jovem Digital
234,Stella Farias,25,F,Macapá,AP,Varejo,4,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
235,Benjamin Camargo,38,F,Petrópolis,RJ,Uniclass,6,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
236,Vicente Cavalcanti,23,F,Santos,SP,Uniclass,0,R$ 2.001 – R$ 5.000,Corrente,iOS,Jovem Digital
237,Vinícius Andrade,34,F,São Bernardo do Campo,SP,Uniclass,11,R$ 10.001 – R$ 20.000,Corrente,iOS,Cliente Tradicional
238,Henrique Peixoto,80,M,Caracaraí,RR,Varejo,25,R$ 2.001 – R$ 5.000,Corrente,iOS,Idoso
239,Luara Ferreira,42,F,Petrópolis,RJ,Uniclass,12,Até R$ 2.000,Corrente,Android,Cliente Tradicional
240,Ana Sophia Lopes,50,F,Joinville,SC,Varejo,20,Até R$ 2.000,Digital,iOS,Cliente Tradicional
241,Nina Camargo,40,M,Santos,SP,Varejo,6,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
242,Helena Oliveira,34,M,São Gonçalo,RJ,Uniclass,7,Até R$ 2.000,Corrente,Android,Cliente Tradicional
243,Mateus da Cunha,39,M,Duque de Caxias,RJ,Varejo,4,R$ 10.001 – R$ 20.000,Digital,Android,Investidor
244,Caio Santos,39,F,Picos,PI,Personnalité,5,Acima de R$ 20.000,Digital,iOS,Investidor
245,Luiza Abreu,46,F,Ilhéus,BA,Varejo,17,Até R$ 2.000,Corrente,iOS,Cliente Tradicional
246,Raquel Nascimento,44,F,Garanhuns,PE,Personnalité,18,Acima de R$ 20.000,Digital,iOS,Premium
247,Matteo Fonseca,24,M,Cascavel,PR,Varejo,1,R$ 2.001 – R$ 5.000,Corrente,iOS,Jovem Digital
248,Lorena Azevedo,27,F,Caxias,MA,Varejo,4,Até R$ 2.000,Digital,Android,Jovem Digital
249,Bianca Pinto,21,M,Sorocaba,SP,Varejo,1,R$ 5.001 – R$ 10.000,Digital,Android,Jovem Digital
250,Ana Sophia Ribeiro,38,M,Osasco,SP,Varejo,4,Até R$ 2.000,Corrente,Android,Investidor
251,Josué Silveira,44,F,Osasco,SP,Varejo,5,Acima de R$ 20.000,Salário,Android,Cliente Tradicional
252,Ana Clara Montenegro,20,M,Palmeira dos Índios,AL,Varejo,1,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
253,Ana Luiza Rios,69,F,Juazeiro do Norte,CE,Uniclass,18,R$ 2.001 – R$ 5.000,Digital,Android,Idoso
254,Julia Duarte,22,F,Blumenau,SC,Personnalité,0,R$ 2.001 – R$ 5.000,Corrente,iOS,Jovem Digital
255,Isis Sampaio,40,M,Ribeirão Preto,SP,Varejo,6,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
256,Ana Carolina Novaes,46,F,Natal,RN,Personnalité,12,R$ 5.001 – R$ 10.000,Digital,iOS,Premium
257,José Miguel Correia,23,F,Belo Horizonte,MG,Varejo,1,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
258,Laura Rios,38,M,Uberaba,MG,Varejo,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
259,Gabrielly Rocha,42,F,Ponta Grossa,PR,Varejo,6,R$ 5.001 – R$ 10.000,Corrente,iOS,Cliente Tradicional
260,Luiz Fernando Pimenta,40,F,Camaçari,BA,Varejo,5,R$ 10.001 – R$ 20.000,Salário,iOS,Cliente Tradicional
261,Ana Julia Guerra,19,F,Vitória da Conquista,BA,Varejo,0,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
262,Ágatha Abreu,37,F,Vitória,ES,Varejo,5,R$ 2.001 – R$ 5.000,Salário,Android,Cliente Tradicional
263,Ana Júlia da Paz,37,M,Maracanaú,CE,Uniclass,2,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
264,Otto Lopes,64,F,Garanhuns,PE,Varejo,21,R$ 5.001 – R$ 10.000,Corrente,Android,Idoso
265,Aurora Martins,24,M,Santarém,PA,Uniclass,1,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
266,Luísa Macedo,48,F,Caxias do Sul,RS,Varejo,4,Acima de R$ 20.000,Salário,Android,Premium
267,Paulo Moraes,42,M,Gravataí,RS,Uniclass,5,R$ 5.001 – R$ 10.000,Corrente,Android,Investidor
268,Maria Júlia Vieira,38,F,Novo Hamburgo,RS,Varejo,9,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
269,Lucca Ribeiro,37,F,Mauá,SP,Varejo,7,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
270,Enzo Gabriel da Paz,51,M,Sinop,MT,Personnalité,11,R$ 10.001 – R$ 20.000,Corrente,Android,Premium
271,Olívia Ribeiro,43,F,São José,SC,Uniclass,5,R$ 2.001 – R$ 5.000,Salário,Android,Cliente Tradicional
272,Bruna Borges,25,F,São José dos Pinhais,PR,Uniclass,4,Até R$ 2.000,Digital,Android,Jovem Digital
273,Ravy Rocha,30,M,Santos,SP,Personnalité,3,Acima de R$ 20.000,Corrente,iOS,Premium
274,Ana Luiza Câmara,75,M,Jaboatão dos Guararapes,PE,Varejo,23,R$ 5.001 – R$ 10.000,Corrente,Android,Idoso
275,Miguel Casa Grande,47,M,São Bernardo do Campo,SP,Personnalité,9,Acima de R$ 20.000,Corrente,iOS,Premium
276,Benicio Aparecida,40,F,Campinas,SP,Varejo,9,R$ 2.001 – R$ 5.000,Digital,Android,Cliente Tradicional
277,Samuel Melo,44,F,Osasco,SP,Varejo,12,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
278,Diogo Marques,41,M,Aracaju,SE,Varejo,8,R$ 5.001 – R$ 10.000,Corrente,iOS,Cliente Tradicional
279,Kamilly Pires,22,M,Canoas,RS,Varejo,1,R$ 2.001 – R$ 5.000,Corrente,Android,Jovem Digital
280,Mathias Silva,44,F,Governador Valadares,MG,Varejo,5,Acima de R$ 20.000,Salário,iOS,Investidor
281,Hadassa Monteiro,24,F,Guarulhos,SP,Uniclass,4,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
282,Isabelly da Cruz,26,F,Juiz de Fora,MG,Varejo,3,Até R$ 2.000,Digital,iOS,Jovem Digital
283,Juan Rezende,45,F,Vitória,ES,Uniclass,10,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
284,Anthony Sá,32,M,Criciúma,SC,Personnalité,3,Até R$ 2.000,Corrente,iOS,Cliente Tradicional
285,Heitor Vasconcelos,33,M,Duque de Caxias,RJ,Varejo,5,Até R$ 2.000,Corrente,iOS,Cliente Tradicional
286,Laís Câmara,40,F,São Luís,MA,Varejo,16,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
287,Luiz Gustavo Sampaio,24,M,São Bernardo do Campo,SP,Varejo,2,R$ 5.001 – R$ 10.000,Corrente,Android,Jovem Digital
288,Rafaela Martins,43,F,Porto Alegre,RS,Varejo,1,Até R$ 2.000,Corrente,Android,Cliente Tradicional
289,Carlos Eduardo Novais,24,M,Betim,MG,Varejo,3,Até R$ 2.000,Digital,Android,Jovem Digital
290,Theo Campos,35,F,Aparecida de Goiânia,GO,Uniclass,5,R$ 5.001 – R$ 10.000,Salário,Android,Investidor
291,Maria Alice Carvalho,24,M,Porto Alegre,RS,Varejo,2,R$ 2.001 – R$ 5.000,Corrente,Android,Jovem Digital
292,Maria Fernanda Rios,42,M,São Paulo,SP,Uniclass,20,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
293,Sofia Novais,46,M,Parintins,AM,Uniclass,13,R$ 10.001 – R$ 20.000,Digital,Android,Premium
294,Anna Liz Sá,38,M,Petrópolis,RJ,Varejo,5,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
295,Luísa Pimenta,46,F,Salvador,BA,Uniclass,8,R$ 5.001 – R$ 10.000,Corrente,Android,Investidor
296,Mirella Lima,45,M,Imperatriz,MA,Uniclass,9,Acima de R$ 20.000,Corrente,iOS,Premium
297,Ágatha Machado,42,M,Gravataí,RS,Varejo,5,R$ 5.001 – R$ 10.000,Salário,iOS,Cliente Tradicional
298,Liam Souza,44,M,Paulista,PE,Varejo,9,Até R$ 2.000,Corrente,Android,Cliente Tradicional
299,Maria Laura Machado,39,F,Campos dos Goytacazes,RJ,Varejo,5,R$ 10.001 – R$ 20.000,Digital,Android,Cliente Tradicional
300,Valentim Sá,38,M,Fortaleza,CE,Varejo,5,Até R$ 2.000,Salário,iOS,Cliente Tradicional
301,Thales Porto,43,F,Campinas,SP,Varejo,5,R$ 5.001 – R$ 10.000,Salário,Android,Cliente Tradicional
302,Yuri Vargas,26,M,Lauro de Freitas,BA,Varejo,5,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
303,Raquel Mendonça,44,M,Brasília,DF,Uniclass,5,R$ 2.001 – R$ 5.000,Salário,Android,Investidor
304,Rhavi da Mota,22,M,Canoas,RS,Uniclass,0,Até R$ 2.000,Digital,Android,Jovem Digital
305,Lunna Barbosa,19,F,Guarulhos,SP,Varejo,1,R$ 2.001 – R$ 5.000,Corrente,Android,Jovem Digital
306,Allana da Costa,46,M,Mauá,SP,Uniclass,5,R$ 2.001 – R$ 5.000,Salário,Android,Investidor
307,Yago Farias,41,F,Juazeiro,BA,Varejo,5,R$ 5.001 – R$ 10.000,Digital,Android,Cliente Tradicional
308,Antonella Nogueira,49,M,Itajaí,SC,Varejo,14,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
309,Enrico Carvalho,73,M,Sorocaba,SP,Varejo,31,R$ 5.001 – R$ 10.000,Corrente,Android,Idoso
310,Kevin da Conceição,42,M,Tangará da Serra,MT,Varejo,11,R$ 2.001 – R$ 5.000,Digital,Android,Cliente Tradicional
311,Hadassa Sales,22,F,Niterói,RJ,Varejo,2,R$ 5.001 – R$ 10.000,Salário,iOS,Jovem Digital
312,Leandro Santos,47,M,Niterói,RJ,Varejo,20,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
313,Paulo Azevedo,46,M,Contagem,MG,Varejo,5,R$ 10.001 – R$ 20.000,Salário,Android,Cliente Tradicional
314,Kamilly Jesus,36,M,Manacapuru,AM,Varejo,7,Até R$ 2.000,Corrente,Android,Cliente Tradicional
315,Bianca Nogueira,40,F,Vila Velha,ES,Varejo,14,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
316,Maria Flor Leão,34,F,Criciúma,SC,Varejo,11,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
317,Davi Costela,39,F,Itajaí,SC,Varejo,7,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
318,Laura Gomes,38,F,Belo Horizonte,MG,Uniclass,3,Acima de R$ 20.000,Corrente,iOS,Investidor
319,Asafe Teixeira,43,F,Uberaba,MG,Varejo,11,R$ 5.001 – R$ 10.000,Corrente,iOS,Cliente Tradicional
320,Gabrielly Mendes,66,F,Cachoeiro de Itapemirim,ES,Varejo,10,R$ 2.001 – R$ 5.000,Corrente,iOS,Idoso
321,Anthony Gabriel Fogaça,39,M,Uberlândia,MG,Varejo,15,R$ 2.001 – R$ 5.000,Corrente,iOS,Cliente Tradicional
322,Ana Cecília Sá,23,F,Aparecida de Goiânia,GO,Uniclass,0,R$ 2.001 – R$ 5.000,Corrente,Android,Jovem Digital
323,Heloisa Leão,23,M,Olinda,PE,Varejo,1,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
324,Stephany Souza,31,M,Chapecó,SC,Varejo,5,Até R$ 2.000,Salário,iOS,Cliente Tradicional
325,Zoe Pereira,43,F,Caxias,MA,Uniclass,14,Acima de R$ 20.000,Corrente,Android,Premium
326,Pedro Lucas Mendonça,51,F,Manacapuru,AM,Uniclass,21,R$ 10.001 – R$ 20.000,Digital,Android,Investidor
327,Pedro Lucas da Mata,23,M,Petrópolis,RJ,Uniclass,1,Até R$ 2.000,Digital,iOS,Jovem Digital
328,Luiza Mendonça,55,F,Sorocaba,SP,Varejo,17,R$ 10.001 – R$ 20.000,Digital,Android,Investidor
329,Benjamin Gomes,24,F,São Bernardo do Campo,SP,Personnalité,2,Até R$ 2.000,Digital,Android,Jovem Digital
330,Bárbara Rios,24,M,Crato,CE,Varejo,2,Até R$ 2.000,Digital,iOS,Jovem Digital
331,Jade Silveira,40,M,Ribeirão Preto,SP,Varejo,7,R$ 10.001 – R$ 20.000,Digital,Android,Investidor
332,Lucas Martins,40,F,Rio Verde,GO,Varejo,7,Até R$ 2.000,Corrente,Android,Cliente Tradicional
333,José Miguel Pinto,22,F,Santos,SP,Varejo,1,R$ 2.001 – R$ 5.000,Corrente,Android,Jovem Digital
334,Sophie Alves,41,M,Niterói,RJ,Uniclass,16,R$ 2.001 – R$ 5.000,Corrente,iOS,Investidor
335,Isabel Pastor,31,M,Campinas,SP,Varejo,8,R$ 2.001 – R$ 5.000,Digital,iOS,Cliente Tradicional
336,Benjamim Barros,45,M,Mauá,SP,Varejo,2,R$ 10.001 – R$ 20.000,Corrente,Android,Cliente Tradicional
337,Liz Carvalho,39,F,Mossoró,RN,Varejo,5,R$ 2.001 – R$ 5.000,Salário,Android,Cliente Tradicional
338,Maria Eduarda Cirino,35,F,Vilhena,RO,Varejo,5,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
339,Carlos Eduardo da Luz,36,M,Nova Iguaçu,RJ,Varejo,13,R$ 5.001 – R$ 10.000,Corrente,iOS,Cliente Tradicional
340,Gabrielly Duarte,26,F,Porto Velho,RO,Uniclass,5,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
341,Otávio Marques,25,F,Gravataí,RS,Varejo,1,Até R$ 2.000,Corrente,Android,Jovem Digital
342,Beatriz Fernandes,40,F,Campinas,SP,Uniclass,11,R$ 5.001 – R$ 10.000,Corrente,iOS,Investidor
343,Gabrielly da Mota,35,M,Iguatu,CE,Varejo,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
344,Laura da Cunha,41,M,Betim,MG,Uniclass,8,R$ 5.001 – R$ 10.000,Corrente,iOS,Investidor
345,Enrico Melo,25,M,Santos,SP,Varejo,3,Até R$ 2.000,Digital,iOS,Jovem Digital
346,Arthur Miguel Souza,41,F,Santos,SP,Varejo,15,Acima de R$ 20.000,Corrente,iOS,Investidor
347,Valentina Aragão,37,M,Ilhéus,BA,Personnalité,10,R$ 10.001 – R$ 20.000,Corrente,iOS,Investidor
348,Clara Câmara,25,M,Santa Maria,RS,Varejo,2,R$ 2.001 – R$ 5.000,Corrente,Android,Jovem Digital
349,Davi Miguel Vasconcelos,24,M,Florianópolis,SC,Varejo,1,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
350,Bruno Sá,26,M,Brasília,DF,Uniclass,3,Até R$ 2.000,Digital,Android,Jovem Digital
351,Bento da Cruz,38,M,Timon,MA,Uniclass,12,R$ 5.001 – R$ 10.000,Corrente,Android,Cliente Tradicional
352,Murilo Almeida,68,M,Curitiba,PR,Varejo,9,Até R$ 2.000,Digital,Android,Idoso
353,Leandro da Costa,35,M,Curitiba,PR,Varejo,9,R$ 10.001 – R$ 20.000,Corrente,iOS,Premium
354,José Melo,35,M,Macapá,AP,Varejo,13,R$ 5.001 – R$ 10.000,Digital,Android,Cliente Tradicional
355,Ian Nunes,33,M,São José dos Pinhais,PR,Uniclass,11,R$ 10.001 – R$ 20.000,Corrente,iOS,Investidor
356,Pedro Henrique Martins,73,F,São Luís,MA,Uniclass,23,R$ 10.001 – R$ 20.000,Corrente,Android,Idoso
357,Théo Vargas,22,M,Belo Horizonte,MG,Personnalité,2,R$ 2.001 – R$ 5.000,Salário,iOS,Jovem Digital
358,Emilly Cavalcante,44,F,Campinas,SP,Personnalité,16,R$ 10.001 – R$ 20.000,Corrente,Android,Premium
359,Ian Vasconcelos,40,F,São Bernardo do Campo,SP,Varejo,10,R$ 2.001 – R$ 5.000,Digital,Android,Cliente Tradicional
360,Luan das Neves,23,M,Uberlândia,MG,Varejo,2,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
361,Henrique Pacheco,46,M,Rio de Janeiro,RJ,Uniclass,3,Acima de R$ 20.000,Corrente,Android,Premium
362,Benjamim das Neves,35,M,São Bernardo do Campo,SP,Uniclass,9,Até R$ 2.000,Corrente,Android,Cliente Tradicional
363,Fernanda Gonçalves,73,M,Uberaba,MG,Varejo,5,Até R$ 2.000,Salário,Android,Idoso
364,Miguel Barbosa,40,F,Ponta Porã,MS,Varejo,5,R$ 2.001 – R$ 5.000,Salário,Android,Cliente Tradicional
365,Ryan Caldeira,40,M,Várzea Grande,MT,Varejo,6,R$ 5.001 – R$ 10.000,Digital,Android,Investidor
366,Ana Julia Rodrigues,24,F,Uberlândia,MG,Uniclass,1,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
367,Isaque Vieira,24,F,Rondonópolis,MT,Varejo,0,R$ 5.001 – R$ 10.000,Digital,Android,Jovem Digital
368,Bryan Ferreira,26,F,Canoas,RS,Uniclass,4,Até R$ 2.000,Salário,Android,Jovem Digital
369,Sophia Lima,44,F,Bauru,SP,Varejo,16,R$ 2.001 – R$ 5.000,Corrente,Android,Investidor
370,Ester Azevedo,46,M,Duque de Caxias,RJ,Varejo,5,R$ 2.001 – R$ 5.000,Salário,Android,Cliente Tradicional
371,Natália Ramos,19,F,Caracaraí,RR,Uniclass,0,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
372,Carolina Albuquerque,38,M,Guarulhos,SP,Varejo,5,R$ 2.001 – R$ 5.000,Salário,Android,Cliente Tradicional
373,Laura Mendonça,42,M,São Gonçalo,RJ,Varejo,7,R$ 5.001 – R$ 10.000,Corrente,iOS,Cliente Tradicional
374,Heitor Lopes,46,F,Brasília,DF,Personnalité,8,R$ 5.001 – R$ 10.000,Corrente,Android,Premium
375,Eloá Porto,40,F,Nossa Senhora do Socorro,SE,Personnalité,4,R$ 5.001 – R$ 10.000,Salário,Android,Investidor
376,Maria Clara Santos,21,M,Luziânia,GO,Varejo,0,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
377,Leandro Lopes,36,M,Duque de Caxias,RJ,Varejo,5,Até R$ 2.000,Salário,iOS,Cliente Tradicional
378,Luiz Gustavo Siqueira,21,M,Garanhuns,PE,Varejo,3,R$ 2.001 – R$ 5.000,Corrente,Android,Jovem Digital
379,Rebeca Rezende,25,M,Caruaru,PE,Varejo,3,R$ 5.001 – R$ 10.000,Digital,Android,Jovem Digital
380,Vitor Hugo Pimenta,38,F,Salvador,BA,Uniclass,5,R$ 10.001 – R$ 20.000,Salário,Android,Investidor
381,Stephany Vasconcelos,38,F,Pelotas,RS,Varejo,9,Acima de R$ 20.000,Digital,Android,Cliente Tradicional
382,Maria Sophia Martins,30,M,Caruaru,PE,Personnalité,5,R$ 2.001 – R$ 5.000,Salário,iOS,Jovem Digital
383,Luiza Siqueira,44,F,Garanhuns,PE,Varejo,8,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
384,Vitor Gabriel Duarte,44,F,Uberlândia,MG,Personnalité,19,R$ 2.001 – R$ 5.000,Corrente,iOS,Premium
385,Samuel Borges,41,M,Natal,RN,Uniclass,17,Acima de R$ 20.000,Corrente,iOS,Premium
386,Agatha Machado,76,M,Anápolis,GO,Varejo,20,R$ 5.001 – R$ 10.000,Corrente,Android,Idoso
387,Ryan Sá,25,F,São Gonçalo do Amarante,RN,Varejo,4,Até R$ 2.000,Digital,iOS,Jovem Digital
388,Maria Fernanda Nunes,75,F,Joinville,SC,Varejo,5,R$ 2.001 – R$ 5.000,Salário,iOS,Idoso
389,Gabrielly Fernandes,22,F,Santos,SP,Varejo,1,R$ 5.001 – R$ 10.000,Digital,Android,Jovem Digital
390,Benjamin Monteiro,72,M,Rorainópolis,RR,Varejo,5,Até R$ 2.000,Salário,iOS,Idoso
391,Aylla Cirino,43,M,Niterói,RJ,Uniclass,5,R$ 10.001 – R$ 20.000,Digital,Android,Investidor
392,Mariah Cunha,41,M,Osasco,SP,Varejo,12,R$ 10.001 – R$ 20.000,Corrente,iOS,Cliente Tradicional
393,Daniela da Luz,42,M,Sobral,CE,Uniclass,15,Até R$ 2.000,Corrente,Android,Cliente Tradicional
394,Carolina da Mota,43,M,Osasco,SP,Varejo,13,Até R$ 2.000,Digital,iOS,Cliente Tradicional
395,Yuri Novais,40,M,Niterói,RJ,Uniclass,3,R$ 2.001 – R$ 5.000,Digital,Android,Cliente Tradicional
396,Antônio Moreira,42,M,Chapecó,SC,Varejo,11,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
397,Mateus Barros,24,M,Osasco,SP,Varejo,1,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
398,Rodrigo Silveira,67,F,Porto Alegre,RS,Varejo,5,R$ 2.001 – R$ 5.000,Salário,Android,Idoso
399,Joana Mendonça,40,F,Boa Vista,RR,Uniclass,12,Até R$ 2.000,Digital,Android,Cliente Tradicional
400,Rodrigo Sales,24,F,Osasco,SP,Uniclass,2,Até R$ 2.000,Salário,iOS,Jovem Digital
401,Maria Laura Ramos,26,F,Petrópolis,RJ,Varejo,2,Até R$ 2.000,Digital,Android,Jovem Digital
402,Mariane Machado,45,M,Novo Hamburgo,RS,Varejo,9,R$ 10.001 – R$ 20.000,Corrente,Android,Premium
403,Arthur Gabriel Borges,22,M,Cascavel,PR,Varejo,1,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
404,Ana Beatriz Câmara,44,M,Maringá,PR,Personnalité,9,Acima de R$ 20.000,Corrente,Android,Investidor
405,Jade Sales,78,M,Ilhéus,BA,Varejo,17,R$ 5.001 – R$ 10.000,Corrente,Android,Idoso
406,Ryan das Neves,39,M,Blumenau,SC,Varejo,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
407,Emilly Melo,79,M,Goiânia,GO,Varejo,29,R$ 5.001 – R$ 10.000,Corrente,Android,Idoso
408,Sofia Ferreira,51,M,Codó,MA,Uniclass,6,R$ 10.001 – R$ 20.000,Corrente,iOS,Premium
409,Laís Souza,44,F,Natal,RN,Varejo,15,R$ 2.001 – R$ 5.000,Digital,iOS,Investidor
410,Ísis Farias,40,F,Natal,RN,Varejo,14,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
411,Clarice Sampaio,22,M,Niterói,RJ,Uniclass,3,Até R$ 2.000,Corrente,Android,Jovem Digital
412,Maria da Mata,29,M,São Gonçalo,RJ,Uniclass,4,R$ 2.001 – R$ 5.000,Digital,Android,Jovem Digital
413,Ana Laura da Cunha,38,F,Uberlândia,MG,Uniclass,14,R$ 2.001 – R$ 5.000,Digital,Android,Cliente Tradicional
414,Ravi Campos,46,F,Crato,CE,Varejo,9,Até R$ 2.000,Digital,iOS,Cliente Tradicional
415,Matheus Dias,22,F,Caxias do Sul,RS,Varejo,1,R$ 2.001 – R$ 5.000,Digital,iOS,Jovem Digital
416,Isaque Souza,36,M,Sena Madureira,AC,Uniclass,5,Até R$ 2.000,Corrente,iOS,Investidor
417,Stella Teixeira,21,M,Cascavel,PR,Uniclass,0,R$ 5.001 – R$ 10.000,Digital,Android,Jovem Digital
418,Léo Correia,40,M,Sobral,CE,Varejo,10,R$ 2.001 – R$ 5.000,Digital,iOS,Cliente Tradicional
419,Pedro Sousa,46,M,Montes Claros,MG,Varejo,7,R$ 2.001 – R$ 5.000,Corrente,Android,Cliente Tradicional
420,Maria Sophia da Mota,26,F,Vitória da Conquista,BA,Varejo,3,Até R$ 2.000,Corrente,iOS,Jovem Digital
421,Sabrina Peixoto,42,M,Rio de Janeiro,RJ,Uniclass,5,R$ 10.001 – R$ 20.000,Salário,Android,Investidor
422,Alexia Brito,36,F,Maracanaú,CE,Personnalité,9,R$ 5.001 – R$ 10.000,Corrente,iOS,Cliente Tradicional
423,Mathias da Rocha,45,F,Campinas,SP,Personnalité,14,R$ 10.001 – R$ 20.000,Digital,iOS,Premium
424,Rafael Fonseca,41,F,Belém,PA,Varejo,20,R$ 5.001 – R$ 10.000,Digital,iOS,Cliente Tradicional
425,Luiz Henrique da Rosa,22,M,Petrolina,PE,Varejo,1,R$ 5.001 – R$ 10.000,Digital,iOS,Jovem Digital
426,Arthur Santos,69,M,Maceió,AL,Varejo,17,R$ 5.001 – R$ 10.000,Corrente,iOS,Idoso
427,Sophie Cardoso,69,M,Osasco,SP,Varejo,33,Até R$ 2.000,Corrente,iOS,Idoso
428,Yan Aparecida,53,M,Guarulhos,SP,Personnalité,12,Acima de R$ 20.000,Corrente,iOS,Premium
429,Cauê Novaes,39,F,Santos,SP,Varejo,11,R$ 10.001 – R$ 20.000,Corrente,Android,Investidor
430,Ana Sampaio,38,M,Cruzeiro do Sul,AC,Varejo,11,Até R$ 2.000,Digital,Android,Cliente Tradicional
431,José Porto,24,F,Curitiba,PR,Varejo,1,R$ 2.001 – R$ 5.000,Salário,iOS,Jovem Digital
432,Mariane Caldeira,50,M,São Gonçalo,RJ,Uniclass,24,R$ 2.001 – R$ 5.000,Digital,Android,Investidor
433,Apollo Oliveira,38,F,Ponta Grossa,PR,Varejo,5,Até R$ 2.000,Salário,Android,Cliente Tradicional
434,Alice Melo,73,M,Porto Nacional,TO,Personnalité,5,R$ 2.001 – R$ 5.000,Salário,Android,Idoso
435,Maria Luiza Macedo,25,M,São Paulo,SP,Varejo,5,Acima de R$ 20.000,Corrente,Android,Jovem Digital
436,Carolina Cirino,39,M,São Paulo,SP,Varejo,6,R$ 5.001 – R$ 10.000,Digital,Android,Cliente Tradicional
437,Cauã da Cunha,20,F,São Paulo,SP,Varejo,0,R$ 2.001 – R$ 5.000,Corrente,Android,Jovem Digital
